instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,truth_mean,truth_median,truth_mode,label
18315,15,1963,15,1796,10,1128,0,0,0,0,0,0,0,0,2,0.133333333333333,36,0.020044543429844,0,0,0,0,60,0.053191489361702,-0.1,0,16,0,0,0,0,0,0
18316,10,442,9,381,8,252,0,0,0,0,0,0,0,0,0,0,6,0.015748031496063,0,0,1,0.002631578947368,18,0.071428571428572,0,0,16,0,0,0.26666666664,0.3333333333,0.3333333333,0
18317,12,427,10,379,8,238,0,0,0,0,0,0,0,0,1,0.1,28,0.073878627968338,0,0,0,0,19,0.079831932773109,-0.6,0,14,0,0,0,0,0,0
18318,11,473,10,398,10,270,0,0,1,0.002114164904863,1,0.090909090909091,2,0.004228329809725,0,0,12,0.030150753768844,0,0,9,0.023560209424084,14,0.051851851851852,0.1,0,13,0,0,0.39999999998,0.3333333333,0.3333333333,0
18319,15,306,12,272,11,156,0,0,0,0,0,0,0,0,3,0.25,8,0.029411764705882,1,0.090909090909091,3,0.01195219123506,14,0.08974358974359,0.5,0,11,0,0,0.06666666666,0,0,0
18320,10,475,10,430,9,272,0,0,0,0,0,0,0,0,0,0,13,0.030232558139535,0,0,0,0,0,0,0.225,0,18,0,0,0.13333333332,0,0,0
18321,14,310,13,274,13,191,0,0,0,0,0,0,0,0,0,0,3,0.010948905109489,0,0,0,0,2,0.010471204188482,0,0,18,0,0,0.06666666666,0,0,0
18322,12,504,11,459,8,277,0,0,1,0.001984126984127,0,0,0,0,0,0,4,0.008714596949891,0,0,0,0,33,0.11913357400722,0.375,0,14,0,0,0.3333333333,0.3333333333,0,0
18323,9,346,9,325,8,206,0,0,0,0,0,0,0,0,0,0,9,0.027692307692308,0,0,0,0,15,0.072815533980583,0,0,15,0,0,0.26666666664,0.3333333333,0.3333333333,0
18324,9,529,9,461,7,291,0,0,0,0,0,0,0,0,0,0,4,0.008676789587853,0,0,0,0,21,0.072164948453608,0,0,16,0,0,0.06666666666,0,0,0
18325,31,340,29,305,18,191,0,0,0,0,0,0,0,0,0,0,2,0.00655737704918,0,0,0,0,49,0.256544502617801,0.55,0,15,0,0,0.19999999998,0,0,0
18326,8,820,8,744,6,440,0,0,0,0,0,0,1,0.001219512195122,0,0,1,0.001344086021505,0,0,0,0,48,0.109090909090909,0,0,13,0,0,0.46666666666,0.3333333333,0,0
18327,9,330,9,305,8,196,0,0,0,0,0,0,0,0,0,0,4,0.013114754098361,0,0,0,0,7,0.035714285714286,0.1875,0,14,0,0,0.06666666666,0,0,0
18328,9,597,9,490,7,323,0,0,0,0,0,0,0,0,0,0,15,0.030612244897959,0,0,2,0.004255319148936,34,0.105263157894737,0,0,12,0,0,0.39999999998,0.3333333333,0,0
18329,22,50,17,35,14,27,0,0,0,0,0,0,0,0,1,0.058823529411765,1,0.028571428571429,0,0,0,0,15,0.555555555555556,0,0,9,0,0,0.06666666666,0,0,0
18330,9,82,9,77,7,49,0,0,0,0,0,0,0,0,2,0.222222222222222,4,0.051948051948052,0,0,0,0,8,0.163265306122449,0,0,14,0,0,0.06666666666,0,0,0
18331,12,884,12,819,9,536,0,0,0,0,0,0,0,0,0,0,21,0.025641025641026,0,0,0,0,23,0.042910447761194,0,0,16,0,0,0.73333333332,1,1,1
18332,18,157,15,124,10,84,0,0,0,0,0,0,0,0,1,0.066666666666667,5,0.040322580645161,0,0,0,0,12,0.142857142857143,0.75,0,15,0,0,0.46666666666,0.3333333333,0,0
18333,9,266,9,253,7,135,0,0,0,0,0,0,0,0,0,0,3,0.011857707509882,0,0,0,0,3,0.022222222222222,0.3,0,13,0,0,0.06666666666,0,0,0
18334,13,251,11,238,9,164,0,0,0,0,0,0,0,0,0,0,4,0.016806722689076,0,0,0,0,25,0.152439024390244,0,0,21,0,0,0.13333333332,0,0,0
18335,13,404,12,362,9,209,0,0,0,0,1,0.076923076923077,0,0,0,0,3,0.00828729281768,0,0,0,0,14,0.066985645933014,0,0,17,0,1,0,0,0,0
18336,15,4296,15,3751,12,2261,0,0,1,0.000232774674115,0,0,8,0.001862197392924,2,0.133333333333333,82,0.021860837110104,0,0,60,0.016611295681063,103,0.045555064130916,0,0,17,0,1,0.13333333332,0,0,0
18337,10,1471,10,1340,10,852,0,0,0,0,0,0,0,0,0,0,9,0.006716417910448,0,0,0,0,30,0.035211267605634,-0.3,0,18,0,0,0.33333333332,0,0,0
18338,16,878,15,767,13,565,0,0,3,0.003416856492027,0,0,0,0,0,0,6,0.007822685788787,0,0,0,0,68,0.120353982300885,0.6,0,21,0,0,0.59999999998,0.3333333333,0.3333333333,0
18339,10,449,9,389,7,249,0,0,0,0,0,0,0,0,0,0,5,0.012853470437018,0,0,0,0,15,0.060240963855422,-0.25,0,13,0,0,0,0,0,0
18340,15,207,14,191,14,122,1,0.066666666666667,0,0,0,0,0,0,1,0.071428571428572,1,0.005235602094241,0,0,1,0.005405405405405,1,0.008196721311475,0,0,16,0,0,0,0,0,0
18341,11,362,11,323,8,203,0,0,0,0,0,0,0,0,0,0,2,0.006191950464396,0,0,1,0.003115264797508,21,0.103448275862069,0.8,0,13,0,0,0.33333333332,0,0,0
18342,11,215,11,188,9,117,0,0,0,0,0,0,0,0,0,0,3,0.015957446808511,0,0,1,0.005376344086022,9,0.076923076923077,-0.25,0,14,0,0,0,0,0,0
18343,13,735,13,661,13,383,0,0,0,0,0,0,0,0,0,0,3,0.004538577912254,0,0,4,0.006134969325153,13,0.033942558746736,0.3,0,14,0,0,0.06666666666,0,0,0
18344,10,1012,9,879,8,533,0,0,0,0,0,0,0,0,0,0,16,0.018202502844141,0,0,10,0.011750881316099,4,0.00750469043152,0.075,0,15,0,0,0.19999999998,0,0,0
18345,2,884,2,799,2,473,0,0,0,0,0,0,5,0.005656108597285,2,1,41,0.051314142678348,0,0,0,0,1,0.002114164904863,0,0,16,0,0,0.33333333332,0,0,0
18346,17,1796,17,1619,9,1015,0,0,0,0,0,0,5,0.002783964365256,0,0,24,0.014823965410747,0,0,2,0.001300390117035,33,0.032512315270936,0.1875,0,18,0,0,0.86666666666,1,1,1
18347,13,364,12,329,11,226,0,0,0,0,0,0,0,0,0,0,17,0.051671732522796,0,0,0,0,2,0.008849557522124,-0.166666666666667,0,16,0,0,0.8,1,1,1
18348,12,336,10,302,8,183,0,0,0,0,0,0,0,0,0,0,8,0.026490066225166,0,0,2,0.006734006734007,16,0.087431693989071,0,0,14,0,0,0.06666666666,0,0,0
18349,13,463,13,401,13,266,0,0,0,0,0,0,0,0,0,0,7,0.017456359102244,0,0,2,0.00507614213198,27,0.101503759398496,-0.018518518518519,0,14,0,0,0.26666666664,0,0,0
18350,13,888,12,801,11,543,0,0,0,0,0,0,1,0.001126126126126,0,0,23,0.028714107365793,0,0,0,0,35,0.064456721915286,0,0,16,0,0,0.86666666664,1,1,1
18351,12,342,12,287,10,185,0,0,0,0,0,0,2,0.005847953216374,1,0.083333333333333,4,0.013937282229965,0,0,3,0.010600706713781,1,0.005405405405405,0.55,0,19,0,0,0.86666666666,1,1,1
18352,6,654,6,578,5,372,0,0,0,0,0,0,0,0,0,0,17,0.029411764705882,0,0,6,0.010600706713781,20,0.053763440860215,0,0,18,0,0,0.06666666666,0,0,0
18353,12,713,11,649,8,341,0,0,0,0,1,0.083333333333333,2,0.002805049088359,0,0,5,0.007704160246533,0,0,0,0,15,0.043988269794722,0,0,22,0,0,0.59999999996,0.6666666666,0.6666666666,1
18354,10,1649,10,1515,7,922,0,0,0,0,0,0,1,0.000606428138266,0,0,8,0.005280528052805,0,0,0,0,43,0.046637744034707,0,0,16,0,0,0.19999999998,0,0,0
18355,14,217,12,187,11,122,0,0,0,0,0,0,0,0,0,0,7,0.037433155080214,0,0,2,0.010869565217391,14,0.114754098360656,0.558333333333333,0,12,0,0,0.13333333332,0,0,0
18356,14,117,13,109,8,65,0,0,0,0,0,0,0,0,0,0,3,0.027522935779817,0,0,3,0.028846153846154,5,0.076923076923077,0.209090909090909,0,10,0,0,0.06666666666,0,0,0
18357,11,376,11,340,7,220,0,0,0,0,0,0,0,0,0,0,5,0.014705882352941,0,0,0,0,15,0.068181818181818,0,0,17,0,0,0.39999999998,0.3333333333,0,0
18358,10,130,10,114,8,73,0,0,1,0.007692307692308,0,0,0,0,0,0,4,0.035087719298246,0,0,1,0.008849557522124,3,0.041095890410959,0.068181818181818,0,13,0,1,0.39999999996,0.3333333333,0.3333333333,0
18359,17,248,15,220,13,136,0,0,1,0.004032258064516,0,0,0,0,1,0.066666666666667,2,0.009090909090909,0,0,0,0,9,0.066176470588235,0.375,0,13,0,0,0.66666666664,0.6666666666,1,1
18360,11,649,10,567,10,374,0,0,0,0,0,0,0,0,0,0,10,0.017636684303351,0,0,0,0,11,0.029411764705882,0,0,19,0,0,0,0,0,0
18361,13,477,12,412,9,260,0,0,0,0,0,0,0,0,1,0.083333333333333,21,0.050970873786408,0,0,10,0.025575447570333,41,0.157692307692308,0.5,0,16,0,0,0.19999999998,0,0,0
18362,7,26,6,23,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.133333333333333,0,0,9,0,1,0.5333333333,0.6666666666,0.6666666666,1
18363,10,955,10,839,6,532,0,0,0,0,0,0,2,0.002094240837696,0,0,7,0.00834326579261,0,0,0,0,18,0.033834586466166,1,0,16,0,1,0.59999999996,0.6666666666,0.6666666666,1
18364,13,870,12,799,9,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.007585335018963,5,0.010593220338983,0,0,14,1,0,0.33333333332,0.3333333333,0.3333333333,0
18365,12,501,11,425,10,273,0,0,0,0,0,0,0,0,0,0,14,0.032941176470588,0,0,9,0.021844660194175,9,0.032967032967033,0.4,0,17,0,0,0.06666666666,0,0,0
18366,13,146,11,135,8,90,0,0,0,0,0,0,0,0,0,0,3,0.022222222222222,0,0,0,0,6,0.066666666666667,-0.25,0,14,0,0,0.26666666664,0.3333333333,0.3333333333,0
18367,32,757,30,669,19,415,1,0.03125,1,0.001321003963012,0,0,0,0,1,0.033333333333333,1,0.001494768310912,1,0.037037037037037,2,0.003034901365706,45,0.108433734939759,-0.181818181818182,0,14,0,0,0.19999999998,0.3333333333,0.3333333333,0
18368,19,522,18,481,13,312,0,0,0,0,0,0,0,0,1,0.055555555555556,8,0.016632016632017,0,0,0,0,29,0.092948717948718,-0.35,0,18,1,0,0.39999999998,0.3333333333,0,0
18369,28,1573,23,1372,14,760,0,0,2,0.00127145581691,0,0,1,0.000635727908455,2,0.086956521739131,40,0.029154518950437,0,0,18,0.013382899628253,55,0.072368421052632,0.5,0,15,0,0,0.66666666664,0.6666666666,1,1
18370,16,649,16,574,14,365,0,0,2,0.003081664098613,0,0,0,0,1,0.0625,5,0.008710801393728,0,0,1,0.001754385964912,36,0.098630136986301,0.125,0,14,0,0,0.06666666666,0,0,0
18371,10,899,9,743,7,466,0,0,0,0,0,0,0,0,1,0.111111111111111,7,0.009421265141319,0,0,11,0.015047879616963,6,0.012875536480687,0.225,0,15,0,0,0.3333333333,0.3333333333,0,0
18372,16,470,16,381,7,271,0,0,3,0.006382978723404,0,0,1,0.002127659574468,1,0.0625,7,0.018372703412074,0,0,3,0.008,14,0.051660516605166,1,0,18,0,0,0.26666666664,0.3333333333,0.3333333333,0
18373,12,6229,11,5567,10,3432,0,0,0,0,0,0,10,0.001605394124258,1,0.090909090909091,49,0.008801868151608,0,0,106,0.019640541041319,17,0.00495337995338,0,0,24,0,0,0.53333333332,0.6666666666,1,1
18374,14,1204,12,1101,10,721,0,0,0,0,0,0,6,0.004983388704319,0,0,14,0.012715712988193,0,0,2,0.001897533206831,29,0.040221914008322,0,0,16,0,0,0.26666666664,0.3333333333,0.3333333333,0
18375,8,92,8,86,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.26666666664,0.3333333333,0.3333333333,0
18376,21,516,18,434,17,324,0,0,0,0,0,0,0,0,3,0.166666666666667,22,0.050691244239631,0,0,0,0,56,0.17283950617284,0.25,0,13,0,0,0,0,0,0
18377,12,788,12,682,10,445,0,0,0,0,0,0,0,0,1,0.083333333333333,16,0.023460410557185,0,0,9,0.013719512195122,45,0.101123595505618,0,0,19,0,1,0.79999999998,1,1,1
18378,12,330,12,295,9,202,0,0,0,0,0,0,0,0,0,0,4,0.013559322033898,0,0,0,0,21,0.103960396039604,0,0,23,0,0,0.13333333332,0,0,0
18379,15,82,14,77,13,50,0,0,0,0,0,0,0,0,1,0.071428571428572,2,0.025974025974026,0,0,0,0,8,0.16,0,0,14,0,0,0.2,0,0,0
18380,19,666,19,585,17,341,0,0,2,0.003003003003003,0,0,3,0.004504504504505,0,0,13,0.022222222222222,0,0,7,0.012820512820513,4,0.011730205278592,0,0,15,0,0,0.46666666664,0.6666666666,0.6666666666,1
18381,19,583,17,510,12,301,0,0,2,0.003430531732419,0,0,7,0.012006861063465,0,0,9,0.01764705882353,0,0,0,0,28,0.093023255813954,0.025,0,15,0,0,0.59999999996,0.6666666666,0.6666666666,1
18382,12,488,12,431,12,255,0,0,0,0,0,0,1,0.002049180327869,0,0,18,0.041763341067285,0,0,0,0,2,0.007843137254902,0.277777777777778,0,12,0,0,0.59999999996,0.6666666666,0.6666666666,1
18383,10,504,8,434,5,256,0,0,0,0,1,0.1,3,0.005952380952381,0,0,5,0.011520737327189,0,0,10,0.02375296912114,17,0.06640625,0.8,0,11,0,0,0.13333333332,0,0,0
18384,6,1695,6,1531,5,1018,0,0,0,0,0,0,6,0.00353982300885,0,0,19,0.012410189418681,0,0,2,0.001369863013699,40,0.039292730844794,-0.5,0,18,0,0,0.5333333333,0.6666666666,0.6666666666,1
18385,11,1653,10,1523,8,923,0,0,0,0,0,0,0,0,0,0,18,0.011818778726198,0,0,0,0,74,0.080173347778982,0,0,15,0,0,0.06666666666,0,0,0
18386,10,386,10,344,9,214,0,0,0,0,0,0,0,0,0,0,7,0.020348837209302,0,0,1,0.003105590062112,17,0.079439252336449,0,0,19,0,0,0.06666666666,0,0,0
18387,14,304,14,258,7,147,0,0,0,0,0,0,0,0,1,0.071428571428572,8,0.031007751937985,0,0,1,0.003891050583658,8,0.054421768707483,0.25,0,14,0,0,0.13333333332,0,0,0
18388,12,415,12,397,9,272,0,0,0,0,0,0,0,0,0,0,12,0.030226700251889,0,0,0,0,21,0.077205882352941,0.136363636363636,0,71,0,0,0.3333333333,0.3333333333,0.3333333333,0
18389,16,714,15,651,11,396,0,0,0,0,0,0,0,0,1,0.066666666666667,21,0.032258064516129,0,0,0,0,35,0.088383838383838,0,0,15,0,0,0.2,0,0,0
18390,15,1160,14,1049,11,668,0,0,0,0,0,0,1,0.000862068965517,0,0,6,0.005719733079123,0,0,0,0,52,0.077844311377246,0.5,0,14,0,0,0.7333333333,0.6666666666,0.6666666666,1
18391,11,2170,10,1960,9,1231,0,0,1,0.000460829493088,0,0,1,0.000460829493088,2,0.2,21,0.010714285714286,0,0,0,0,9,0.007311129163282,0,0,18,0,0,0.13333333332,0,0,0
18392,15,244,11,211,10,137,0,0,1,0.004098360655738,0,0,0,0,1,0.090909090909091,4,0.018957345971564,0,0,2,0.009661835748792,11,0.08029197080292,0.5,0,13,0,0,0.13333333332,0,0,0
18393,10,521,9,458,9,310,0,0,1,0.001919385796545,0,0,0,0,0,0,6,0.013100436681223,0,0,0,0,37,0.119354838709677,0.5,0,20,0,0,0.13333333332,0,0,0
18394,13,166,10,146,9,107,0,0,0,0,0,0,0,0,0,0,3,0.02054794520548,0,0,0,0,9,0.08411214953271,0,0,12,0,0,0.33333333332,0.3333333333,0.3333333333,0
18395,10,130,9,116,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.069444444444445,0,0,13,0,0,0,0,0,0
18396,18,627,17,545,11,343,0,0,1,0.001594896331738,0,0,0,0,1,0.058823529411765,12,0.022018348623853,0,0,8,0.015065913370998,22,0.064139941690962,0.1,0,14,0,0,0.73333333332,1,1,1
18397,12,351,12,305,9,199,0,0,0,0,0,0,0,0,0,0,9,0.029508196721312,0,0,1,0.003401360544218,13,0.065326633165829,-0.2,0,13,0,0,0.59999999996,0.6666666666,0.6666666666,1
18398,7,5,6,4,6,4,0,0,0,0,0,0,1,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0.136363636363636,0,8,0,0,0.2,0,0,0
18399,12,191,12,170,12,111,0,0,1,0.005235602094241,0,0,1,0.005235602094241,0,0,1,0.005882352941176,0,0,2,0.01219512195122,11,0.099099099099099,-0.1,0,12,0,0,0.13333333332,0,0,0
18400,11,430,10,364,9,219,0,0,1,0.002325581395349,0,0,3,0.006976744186047,0,0,11,0.03021978021978,0,0,8,0.022346368715084,16,0.073059360730594,-0.05,0,13,0,0,0.2,0,0,0
18401,12,329,12,289,10,182,0,0,0,0,0,0,0,0,0,0,6,0.020761245674741,0,0,1,0.003496503496504,16,0.087912087912088,0,0,18,0,0,0,0,0,0
18402,18,1181,17,1071,13,683,0,0,3,0.002540220152413,0,0,0,0,0,0,23,0.021475256769375,0,0,0,0,66,0.096632503660322,1,0,22,0,0,0.06666666666,0,0,0
18403,9,650,9,602,6,373,0,0,0,0,0,0,0,0,1,0.111111111111111,9,0.014950166112957,0,0,0,0,12,0.032171581769437,0,0,20,0,0,0.19999999998,0,0,0
18404,17,1412,17,1233,10,716,0,0,0,0,0,0,5,0.003541076487252,0,0,3,0.002433090024331,0,0,0,0,75,0.104748603351955,0.4,0,24,0,0,0.33333333332,0.3333333333,0.3333333333,0
18405,9,382,9,342,7,212,0,0,0,0,0,0,0,0,0,0,3,0.008771929824561,0,0,1,0.002958579881657,5,0.023584905660377,0.1,0,14,0,0,0.06666666666,0,0,0
18406,10,104,10,92,8,58,0,0,0,0,0,0,0,0,0,0,2,0.021739130434783,0,0,0,0,2,0.03448275862069,0,0,11,0,0,0.39999999996,0.3333333333,0.3333333333,0
18407,15,739,13,671,10,393,0,0,0,0,0,0,2,0.002706359945873,0,0,9,0.013412816691505,0,0,0,0,29,0.073791348600509,-0.3,0,16,0,0,0.26666666664,0.3333333333,0.3333333333,0
18408,14,543,13,485,12,306,0,0,0,0,0,0,0,0,0,0,12,0.024742268041237,0,0,0,0,3,0.009803921568627,0,0,24,0,0,0.33333333332,0.3333333333,0.3333333333,0
18409,21,432,21,388,21,241,0,0,0,0,0,0,1,0.002314814814815,1,0.047619047619048,9,0.02319587628866,0,0,0,0,20,0.08298755186722,0,0,17,0,0,0.13333333332,0,0,0
18410,8,786,8,705,8,463,0,0,0,0,0,0,1,0.001272264631043,1,0.125,12,0.017021276595745,0,0,0,0,15,0.032397408207344,0,0,21,0,0,0.19999999998,0,0,0
18411,14,407,12,368,10,228,0,0,0,0,0,0,0,0,1,0.083333333333333,8,0.021739130434783,0,0,0,0,35,0.153508771929825,0,0,14,0,0,0.26666666666,0,0,0
18412,15,299,13,251,11,152,0,0,1,0.003344481605351,0,0,2,0.006688963210702,1,0.076923076923077,2,0.00796812749004,0,0,1,0.004048582995951,14,0.092105263157895,0.75,0,14,0,0,0.3333333333,0.3333333333,0,0
18413,9,765,7,688,5,485,0,0,4,0.005228758169935,0,0,2,0.002614379084967,0,0,5,0.007267441860465,0,0,0,0,5,0.010309278350516,0,0,15,0,0,0.66666666664,0.6666666666,0.6666666666,1
18414,15,156,13,139,13,84,0,0,1,0.006410256410256,0,0,0,0,0,0,6,0.043165467625899,0,0,0,0,9,0.107142857142857,0,0,24,0,0,0.46666666666,0.3333333333,0,0
18415,10,550,10,501,10,330,0,0,0,0,0,0,0,0,0,0,7,0.013972055888224,0,0,0,0,2,0.006060606060606,0.1,0,15,1,0,0.79999999996,0.6666666666,0.6666666666,1
18416,12,354,10,324,9,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006349206349206,15,0.066666666666667,0.5,0,17,0,0,0.06666666666,0,0,0
18417,14,353,13,328,12,239,0,0,0,0,0,0,0,0,0,0,23,0.070121951219512,0,0,0,0,21,0.087866108786611,0.005681818181818,0,17,0,0,1,1,1,1
18418,9,84,9,74,7,52,0,0,0,0,0,0,0,0,1,0.111111111111111,3,0.040540540540541,0,0,0,0,2,0.038461538461539,0.2,0,14,0,0,0.06666666666,0,0,0
18419,12,1300,12,1177,9,696,0,0,0,0,0,0,0,0,0,0,3,0.002548853016143,0,0,0,0,31,0.044540229885058,0,0,13,0,0,0,0,0,0
18420,8,1052,8,939,7,611,0,0,4,0.003802281368821,0,0,5,0.004752851711027,0,0,34,0.036208732694356,0,0,0,0,22,0.036006546644845,-0.155555555555556,0,14,0,0,0.13333333332,0,0,0
18421,10,90,10,81,8,58,0,0,0,0,0,0,0,0,0,0,2,0.024691358024691,0,0,1,0.012987012987013,3,0.051724137931035,0.9,0,10,0,0,0.5333333333,0.6666666666,0.6666666666,1
18422,7,5,6,4,6,4,0,0,0,0,0,0,1,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0.136363636363636,0,8,0,0,0,0,0,0
18423,19,492,16,433,14,283,1,0.052631578947369,2,0.004065040650407,0,0,0,0,1,0.0625,9,0.020785219399538,0,0,4,0.009546539379475,14,0.049469964664311,0.625,1,19,0,0,1,1,1,1
18424,13,69,13,63,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.055555555555556,0,0,10,0,0,0,0,0,0
18425,9,743,9,665,8,519,0,0,2,0.002691790040377,0,0,3,0.004037685060565,0,0,14,0.021052631578947,0,0,0,0,61,0.117533718689788,0,0,17,0,0,0.46666666662,0.6666666666,0.6666666666,1
18426,13,1031,12,880,9,560,0,0,0,0,0,0,0,0,0,0,7,0.007954545454545,0,0,0,0,52,0.092857142857143,0,0,14,0,0,0.39999999998,0.3333333333,0.3333333333,0
18427,14,306,11,262,10,178,0,0,0,0,0,0,0,0,1,0.090909090909091,13,0.049618320610687,0,0,6,0.024,11,0.061797752808989,0,0,17,0,0,0,0,0,0
18428,13,281,11,253,9,157,0,0,0,0,0,0,0,0,1,0.090909090909091,7,0.027667984189723,0,0,1,0.004,20,0.127388535031847,0,0,13,0,0,0.19999999998,0,0,0
18429,11,794,10,707,9,464,0,0,0,0,1,0.090909090909091,2,0.002518891687657,1,0.1,8,0.011315417256011,0,0,6,0.00863309352518,6,0.012931034482759,0,0,16,0,0,0.26666666666,0,0,0
18430,14,1557,12,1418,9,923,0,0,0,0,0,0,5,0.003211303789338,0,0,14,0.009873060648801,0,0,1,0.000742390497402,69,0.074756229685807,0,0,21,0,0,0.19999999998,0,0,0
18431,19,777,18,676,18,406,0,0,0,0,0,0,1,0.001287001287001,0,0,17,0.025147928994083,0,0,1,0.001497005988024,19,0.04679802955665,-0.05,0,16,0,0,0.86666666664,1,1,1
18432,14,1003,13,885,11,529,0,0,0,0,0,0,2,0.001994017946162,0,0,10,0.011299435028249,0,0,0,0,45,0.085066162570889,0.3,0,37,0,0,0.19999999998,0,0,0
18433,10,1168,8,1059,8,628,0,0,0,0,0,0,3,0.002568493150685,0,0,5,0.004721435316336,0,0,0,0,13,0.020700636942675,0,0,16,0,0,0.06666666666,0,0,0
18434,12,490,11,439,9,267,0,0,0,0,0,0,3,0.006122448979592,2,0.181818181818182,16,0.036446469248292,0,0,3,0.006928406466513,22,0.082397003745318,0,0,19,0,0,0,0,0,0
18435,19,373,19,330,13,201,0,0,0,0,0,0,1,0.002680965147453,0,0,2,0.006060606060606,0,0,5,0.015822784810127,8,0.039800995024876,0.05,0,26,0,0,0.19999999998,0,0,0
18436,18,497,17,436,12,277,0,0,0,0,0,0,0,0,0,0,10,0.022935779816514,1,0.0625,1,0.002304147465438,17,0.061371841155235,0.3,0,16,0,0,0.33333333332,0.3333333333,0.3333333333,0
18437,12,307,12,277,10,185,0,0,0,0,0,0,0,0,0,0,1,0.003610108303249,0,0,1,0.003703703703704,18,0.097297297297297,0,0,20,0,0,0.06666666666,0,0,0
18438,13,149,10,127,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008064516129032,9,0.1,-0.016666666666667,0,11,0,0,0.46666666664,0.3333333333,0.3333333333,0
18439,10,390,9,348,8,237,0,0,0,0,0,0,0,0,0,0,4,0.011494252873563,0,0,0,0,29,0.122362869198312,0,0,15,0,0,0,0,0,0
18440,7,262,7,232,6,150,0,0,1,0.00381679389313,0,0,0,0,0,0,7,0.030172413793104,0,0,0,0,19,0.126666666666667,0,0,17,0,0,0.19999999998,0,0,0
18441,10,470,10,430,10,274,0,0,0,0,0,0,0,0,0,0,3,0.006976744186047,0,0,0,0,23,0.083941605839416,0,0,17,0,0,0.33333333332,0.3333333333,0.3333333333,0
18442,5,281,5,256,5,158,0,0,0,0,0,0,0,0,0,0,1,0.00390625,0,0,0,0,4,0.025316455696203,0,0,17,0,0,0,0,0,0
18443,10,314,10,290,10,197,0,0,0,0,0,0,0,0,0,0,2,0.006896551724138,0,0,0,0,8,0.040609137055838,0,0,14,0,0,0.19999999998,0,0,0
18444,14,76,13,70,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2,0,0,12,0,0,0.26666666666,0,0,0
18445,6,693,6,629,4,389,0,0,0,0,0,0,0,0,0,0,3,0.004769475357711,0,0,0,0,9,0.023136246786632,0,0,15,0,0,0.13333333332,0,0,0
18446,15,319,13,275,11,192,0,0,0,0,0,0,2,0.006269592476489,1,0.076923076923077,6,0.021818181818182,0,0,0,0,7,0.036458333333333,0,0,13,0,0,0.26666666664,0.3333333333,0.3333333333,0
18447,12,344,11,318,10,196,0,0,0,0,0,0,0,0,1,0.090909090909091,7,0.022012578616352,0,0,2,0.006849315068493,18,0.091836734693878,0.136363636363636,0,16,0,0,0,0,0,0
18448,6,394,6,326,6,258,0,0,0,0,0,0,0,0,0,0,9,0.02760736196319,0,0,1,0.003115264797508,1,0.003875968992248,0.15,0,21,0,0,0.06666666666,0,0,0
18449,11,488,11,453,11,313,0,0,0,0,0,0,0,0,1,0.090909090909091,11,0.024282560706402,0,0,1,0.002283105022831,29,0.092651757188498,0,0,14,0,0,0.13333333332,0,0,0
18450,10,87,9,75,6,47,0,0,0,0,0,0,1,0.011494252873563,0,0,0,0,0,0,0,0,4,0.085106382978723,0,0,12,1,1,0.5333333333,0.6666666666,0.6666666666,1
18451,12,375,12,337,10,238,0,0,0,0,0,0,0,0,0,0,11,0.032640949554896,0,0,0,0,3,0.012605042016807,-0.089285714285714,0,13,0,0,0.06666666666,0,0,0
18452,11,152,9,142,9,90,0,0,0,0,0,0,0,0,0,0,5,0.035211267605634,0,0,0,0,2,0.022222222222222,0,0,11,0,0,0.26666666664,0.3333333333,0.3333333333,0
18453,18,149,17,136,17,83,1,0.055555555555556,0,0,0,0,0,0,1,0.058823529411765,0,0,0,0,0,0,1,0.012048192771084,0.041666666666667,0,13,0,0,0.73333333332,1,1,1
18454,35,220,32,197,18,143,0,0,0,0,0,0,0,0,0,0,15,0.076142131979696,0,0,0,0,17,0.118881118881119,-0.34375,0,16,0,0,1,1,1,1
18455,15,2071,15,1871,13,1169,0,0,0,0,0,0,1,0.000482858522453,1,0.066666666666667,14,0.007482629609834,0,0,0,0,59,0.050470487596236,0,0,17,0,0,0,0,0,0
